X,Y,FID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,COUNTY,FIPS,DIRECTIONS,NAICSCODE,NAICSDESCR,GEOPREC,PHONELOC,AGENCIES,AGENCY_PH,UNIQUE_ID,NUM_AGENCY,LONGITUDE,LATITUDE,ZIP4
-9316497.6179,5314801.6368,251,STATE OF MICHIGAN BUILDING,NOT AVAILABLE,125 EAST UNION STREET,NOT AVAILABLE,FLINT,MI,48502,GENESEE,26049,LOCATED ON THE NW SIDE OF EAST UNION STREET IN BETWEEN HARRISON STREET AND BRUSH ALLEY,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF SOCIAL SERVICES, DEPARTMENT OF CIVIL RIGHTS, DEPARTMENT OF TREASURY",(810) 760-2805,10407359,1,-83.6915218,43.018589,2041
-16657622.6328,8688107.5262,252,ALASKA NATIONAL GUARD ARMORY-DOD,NOT AVAILABLE,600 RICHARDSON DRIVE,BUILDING 49000,FORT RICHARDSON,AK,99505,ANCHORAGE,02020,NOT AVAILABLE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALASKA DEPARTMENT OF MILITARY AND VETERANS AFFAIRS,NOT AVAILABLE,10407398,1,-149.63797,61.2700994,N/A
-10531601.0655,4735681.4679,253,KANSAS CITY DEPARTMENT OF LABOR AND INDUSTRIAL RELATIONS BUILDING,NOT AVAILABLE,1410 GENESSEE STREET,NOT AVAILABLE,KANSAS CITY,MO,64102,JACKSON,29095,"WEST SIDE OF GENESSEE STREET, 0.02 MILES SOUTH OF WEST 14TH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF LABOR AND INDUSTRIAL RELATIONS,NOT AVAILABLE,10405368,1,-94.6069824,39.0977386,1047
-8753962.9464,4270975.1801,254,NEW EDUCATION BUILDING,NOT AVAILABLE,301 NORTH WILMINGTON STREET,NOT AVAILABLE,RALEIGH,NC,27601,WAKE,37183,"LOCATED ON THE WEST SIDE OF NORTH WILMINGTON STREET BETWEEN EAST LANE STREET AND POLK STREET, DIRECTLY ACROSS FROM EAST NORTH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"NORTH CAROLINA DEPARTMENT OF COMMERCE; NORTH CAROLINA STATE BOARD OF EDUCATION; NORTH CAROLINA DEPARTMENT OF PUBLIC INSTRUCTION",(919) 807-3300,10405185,3,-78.6381872,35.7842515,1058
-8754209.5193,4270395.1504,255,OLD REVENUE BUILDING,NOT AVAILABLE,2 SOUTH SALISBURY STREET,NOT AVAILABLE,RALEIGH,NC,27601,WAKE,37183,LOCATED ON THE WEST SIDE OF SALISBURY STREET BETWEEN HILLSBOROUGH STREET AND WEST MORGAN STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"NORTH CAROLINA SECRETARY OF STATE; NORTH CAROLINA OFFICE OF THE STATE AUDITOR",(919) 807-2000,10405154,2,-78.6404017,35.7800244,2903
-16675265.7769,8667577.1357,256,UNIVERSITY OF ALASKA DIPLOMACY BUILDING,NOT AVAILABLE,4500 DIPLOMACY DRIVE,NOT AVAILABLE,ANCHORAGE,AK,99508,ANCHORAGE,02020,LOCATED ON THE SOUTH SIDE OF DIPLOMACY DRIVE 0.04 MILES WEST OF THE EASTERNMOST INTERSECTION OF DIPLOMACY DRIVE AND TUDOR CENTRE DRIVE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALASKA DEPARTMENT OF CORRECTIONS,NOT AVAILABLE,10405159,1,-149.7964607,61.1813231,5924
-13624630.2713,4549867.0606,257,221 MAIN,NOT AVAILABLE,221 MAIN STREET,NOT AVAILABLE,SAN FRANCISCO,CA,94105,SAN FRANCISCO,06075,ON THE NE SIDE OF MAIN STREET BETWEEN HOWARD STREET AND FOLSOM STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,STATE PUBLIC DEFENDER,(415) 904-5600,10405331,1,-122.392136,37.7904606,1906
-13519591.2011,4665200.7625,258,NOT AVAILABLE,NOT AVAILABLE,2000 EVERGREEN STREET,NOT AVAILABLE,SACRAMENTO,CA,95815,SACRAMENTO,06067,LOCATED ON THE SOUTH SIDE OF EVERGREEN STREET 0.03 MILES EAST OF ROYAL OAKS DRIVE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CALIFORNIA DEPARTMENT OF BOATING AND WATERWAYS; STATE INDEPENDENT LIVING COUNCIL MEMBER AND STAFF",(888) 326-2822,10407318,2,-121.4485539,38.6046674,3896
-13163212.1031,4035456.7299,259,RONALD REAGAN STATE BUILDING,NOT AVAILABLE,300 SOUTH SPRING STREET,NOT AVAILABLE,LOS ANGELES,CA,90013,LOS ANGELES,06037,LOCATED ON THE SE SIDE OF SOUTH SPRING STREET 0.04 MILES SW OF WEST 3RD STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"SECOND DISTRICT COURT OF APPEAL;  STATE OF CALIFORNIA INSURANCE DEPARTMENT",NOT AVAILABLE,10405506,2,-118.2471464,34.0495451,1230
-13065900.2641,4025648.8072,260,RIVERSIDE SUPERIOR COURT OF APPEAL,NOT AVAILABLE,3389 12TH STREET,NOT AVAILABLE,RIVERSIDE,CA,92501,RIVERSIDE,06065,LOCATED ON THE NE SIDE OF 12TH STREET 0.03 MILES SE OF LIME STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"FOURTH APPELLATE DISTRICT DIVISION TWO; CALIFORNIA STATE CONTRACTS REGISTER DEPARTMENT",(951) 248-0200,10406787,2,-117.3729793,33.9765135,3851
-13332020.1846,4744092.6083,261,NEVADA DEPARTMENT OF TRANSPORTATION,NOT AVAILABLE,1263 SOUTH STEWART STREET,NOT AVAILABLE,CARSON CITY,NV,89701,CARSON CITY (CITY),32510,LOCATED ON THE EAST SIDE OF SOUTH STEWART STREET 0.06 MILES SOUTH/SW OF LITTLE LANE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"TRANSPORTATION; ATTORNEY GENERALS OFFICE",NOT AVAILABLE,10404554,2,-119.763575,39.156353,5229
-9376891.3426,3557598.4782,262,KNIGHT BUILDING,(850) 488-1850,2737 CENTERVIEW DRIVE,NOT AVAILABLE,TALLAHASSEE,FL,32301,LEON,12073,LOCATED ON THE SOUTH SIDE OF CENTERVIEW DRIVE 0.10 MILES EAST OF MIDYETTE ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF JUVENILE JUSTICE,(850) 488-1850,10407315,1,-84.2340476,30.4195853,0999
-9536601.3069,5307325.3442,263,LAW BUILDING,NOT AVAILABLE,330 IONIA AVENUE NW,NOT AVAILABLE,GRAND RAPIDS,MI,49503,KENT,26081,LOCATED ON THE EAST SIDE OF IONIA AVENUE NW 0.07 MILES SOUTH OF MICHIGAN STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,COURT OF APPEALS,(616) 458-3396,10407362,1,-85.668747,42.9694657,2549
-9412262.8948,5270619.5412,264,MICHIGAN STATE LOTTERY,(517) 335-5600,101 EAST HILLSDALE STREET,NOT AVAILABLE,LANSING,MI,48933,INGHAM,26065,LOCATED ON THE NORTH SIDE OF EAST HILLSDALE STREET IN BETWEEN SOUTH WASHINGTON SQUARE AND SOUTH GRAND AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF LOTTERY,NOT AVAILABLE,10405246,1,-84.5517958,42.7277205,2411
-9087290.1133,4628926.5682,265,REVENUE CENTER,NOT AVAILABLE,1001 LEE STREET,NOT AVAILABLE,CHARLESTON,WV,25301,KANAWHA,54039,LOCATED ON THE SW SIDE OF LEE STREET 0.03 MILES SE OF DICKINSON STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF REVENUE,(304) 558-3333,10405504,1,-81.632516,38.349569,1725
-9411706.6176,5272773.635,266,MANPOWER BUILDING,NOT AVAILABLE,741 NORTH CEDAR STREET,NOT AVAILABLE,LANSING,MI,48906,INGHAM,26065,LOCATED ON THE WEST SIDE OF NORTH CEDAR STREET IN BETWEEN MONROE STREET AND EAST SAGINAW STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"NATIONAL ASSOCIATION OF SOCIAL WORKERS, DEPARTMENT OF LABOR AND ECONOMIC GROWTH",(517) 487-1548,10406781,1,-84.5467989,42.7419337,5256
-11669393.0308,5038270.2049,267,QWEST BUILDING,NOT AVAILABLE,6101 YELLOWSTONE ROAD,NOT AVAILABLE,CHEYENNE,WY,82009,LARAMIE,56021,NE CORNER OF THE INTERSECTION OF YELLOWSTONE ROAD AND STOREY BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"SUBSTANCE ABUSE AND VIOLENT CRIME ADVISORY BOARD, GOVERNORS; EARLY INTERVENTION COUNCIL; HEALTH, DEPARTMENT OF; HEALTH BENEFITS PLAN COMMITTEE; HEALTH, DEPARTMENT OF; SENIOR SERVICES BOARD, WYOMING; NURSING HOME ADMINISTRATORS, BOARD OF",(307) 777-7094,10404665,10,-104.8279413,41.1755527,3445
-8150125.8365,5539947.0972,268,ZAMPIERI BUILDING,NOT AVAILABLE,108 CHERRY STREET,NOT AVAILABLE,BURLINGTON,VT,05401,CHITTENDEN,50007,LOCATED ON THE NE CORNER OF CHERRY STREET AND SAINT PAUL STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF HEALTH,(802) 863-7200,10405391,1,-73.2138258,44.4794929,4295
-16686020.9109,8675457.4491,269,ROBERT B ATWOOD BUILDING,NOT AVAILABLE,550 WEST 7TH AVENUE,NOT AVAILABLE,ANCHORAGE,AK,99501,ANCHORAGE,02020,LOCATED ON THE SOUTH SIDE OF WEST 7TH AVENUE BETWEEN F STREET AND EAST STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"ALASKA DEPARTMENT OF NATURAL RESOUCES; ALASKA DEPARTMENT OF REVENUE; ALASKA DEPARTMENT OF ADMINISTRATION; ALASKA DEPARTMENT OF LABOR AND WORKFORCE DEVELOPMENT; ALASKA DEPARTMENT OF COMMERCE, COMMUNITY, AND ECONOMIC DEVELOPMENT; OFFICE OF THE GOVERNOR",(907) 269-8400,10405148,6,-149.8930762,61.2154284,3510
-16685008.4562,8668998.9083,270,FRONTIER BUILDING,NOT AVAILABLE,3601 C STREET,NOT AVAILABLE,ANCHORAGE,AK,99503,ANCHORAGE,02020,LOCATED ON THE SW CORNER OF WEST 36TH AVENUE AND A STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,ALASKA DEPARTMENT OF HEALTH AND SOCIAL SERVICES,(907) 269-7800,10405328,1,-149.8839811,61.1874793,5925
-9950010.8444,5323240.7527,271,ONE EAST MAIN,NOT AVAILABLE,1 EAST MAIN STREET,NOT AVAILABLE,MADISON,WI,53703,DANE,55025,LOCATED ON THE EAST CORNER OF EAST MAIN STREET AND MARTIN LUTHER KING BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"LEGISLATIVE FISCAL BUREAU; LEGISLATIVE REFERENCE BUREAU; LIBRARIES; LEGISLATIVE COUNCIL",NOT AVAILABLE,10404806,4,-89.3824678,43.0739905,3373
-16673003.5506,8667216.6841,272,DEPARTMENT OF PUBLIC SAFETY BUILDING,(907) 269-5511,5700 EAST TUDOR ROAD,NOT AVAILABLE,ANCHORAGE,AK,99507,ANCHORAGE,02020,LOCATED ON THE SOUTH SIDE OF EAST TUDOR ROAD 0.08 MILES EAST OF THE INTERSECTION OF BONIFACE PARKWAY AND EAST TUDOR ROAD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,ALASKA DEPARTMENT OF PUBLIC SAFETY,(907) 269-5511,10405348,1,-149.7761388,61.1797624,1225
-13525848.5871,4660714.3158,273,NOT AVAILABLE,NOT AVAILABLE,400 R STREET,NOT AVAILABLE,SACRAMENTO,CA,95814,SACRAMENTO,06067,ON THE SOUTH SIDE OF R STREET BETWEEN 5TH STREET AND 4TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"CONSUMER AFFAIRS; BOARD OF BARBERING AND COSMETOLOGY",(800) 952-5210,10405181,2,-121.5047656,38.5731652,6299
-13569421.7054,4485782.7431,274,COMERICA BANK BUILDING,NOT AVAILABLE,333 WEST SANTA CLARA STREET,NOT AVAILABLE,SAN JOSE,CA,95113,SANTA CLARA,06085,LOCATED ON THE NW SIDE OF WEST SANTA CLARA STREET 0.04 MILES SW OF NORTH ALMADEN BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"COURT OF APPEALS SIXTH APPELLATE DISTRICT;  CALIFORNIA STATE TAX ATTORNEYS",(408) 277-1004,10407553,2,-121.896189,37.3341278,1713
-13525057.8856,4661053.3382,275,RESOURCES BUILDING,NOT AVAILABLE,1416 9TH STREET,NOT AVAILABLE,SACRAMENTO,CA,95814,SACRAMENTO,06067,LOCATED ON THE NW SIDE OF 9TH STREET 0.04 MILES SW OF N STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"RESOURCES AGENCY; DEPARTMENT OF FISH AND GAME; DEPARTMENT OF PARKS AND RECREATION LAW ENFORCEMENT",(916) 653-5656,10406793,3,-121.4976625,38.575547,5511
-11170132.4439,5522538.8715,276,BECKER-HANSEN BUILDING,NOT AVAILABLE,700 EAST BROADWAY AVENUE,NOT AVAILABLE,PIERRE,SD,57501,HUGHES,46065,"LOCATED ON THE NORTH SIDE OF EAST BROADWAY AVENUE, BETWEEN GOVERNORS DRIVE AND WASHINGTON AVENUE NORTH",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF TRANSPORTATION; ENGINEERING DIVISION; INFORMATION PROCESSING",(605) 773-3265,10405408,3,-100.343007,44.367808,2586
-10042799.9664,4668680.1007,277,MILL CREEK STATE OFFICE BUILDING,NOT AVAILABLE,220 SOUTH JEFFERSON AVENUE,NOT AVAILABLE,SAINT LOUIS,MO,63103,ST LOUIS (CITY),29510,ENTITY IS ON THE SE CORNER OF SOUTH JEFFERSON AVENUE AND CLARK AVENUE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,HEALTH DEPARTMENT,NOT AVAILABLE,10405364,NOT AVAILABLE,-90.2160073,38.6290887,2512
-11796089.0849,4253582.7191,278,PRINCIPE DE PAZ CHURCH,(505) 476-3800,2113 WARNER CIRCLE,NOT AVAILABLE,SANTA FE,NM,87505,SANTA FE,35049,"LOCATED ON THE SEERNMOST SECTION OF WARNER CIRCLE, 0.08 MILES SE OF WARNER AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,NEW MEXICO OFFICE OF THE STATE AUDITOR,(505) 476-3800,10405014,1,-105.9660707,35.6574059,5499
-7211680.0355,2005385.1115,279,R H AMPHLETT LEADER JUSTICE COMPLEX,NOT AVAILABLE,QUEEN MARY HIGHWAY,NOT AVAILABLE,CHRISTIANSTED,VI,00820,ST CROIX,78010,ON THE SE CORNER OF QUEEN MARY HIGHWAY AND ROUTE 707,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"SUPREME COURT; SUPERIOR COURT",(340) 778-9750,10405059,2,-64.783624,17.724999,N/A
-8076537.431,5500560.3658,280,NOT AVAILABLE,(802) 479-5686,1311 UNITED STATES ROUTE 302,NOT AVAILABLE,BERLIN,VT,05641,WASHINGTON,50023,LOCATED ON THE WEST SIDE OF UNITED STATES ROUTE 302 0.20 MILES SE OF OVERLOOK DRIVE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,DEPARTMENT OF LIQUOR,NOT AVAILABLE,10405399,1,-72.5527701,44.2264977,N/A
-11170511.2641,5522219.338,281,ANDERSON BUILDING,NOT AVAILABLE,445 EAST CAPITOL AVENUE,NOT AVAILABLE,PIERRE,SD,57501,HUGHES,46065,"LOCATED ON THE SW SIDE OF EAST CAPITOL AVENUE, APPROXIMATELY 0.20 MILES SE OF NORTH NICOLLET AVENUE",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF REVENUE; INSURANCE DIVISION;  MOTOR VEHICLES DIVISION",(605) 773-3311,10405345,3,-100.34641,44.365756,3185
-11169869.3959,5523011.0294,282,KNEIP BUILDING,NOT AVAILABLE,700 GOVERNORS DRIVE,NOT AVAILABLE,PIERRE,SD,57501,HUGHES,46065,"LOCATED ON THE EAST SIDE OF GOVERNORS DRIVE, BETWEEN EAST CHURCH STREET AND 207TH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF SOCIAL SERVICES; DEPARTMENT OF LABOR, DEPARTMENT OF EDUCATION",(605) 773-3165,10405339,2,-100.340644,44.37084,2291
-9412103.2442,5271183.9626,283,GRAND TOWER,NOT AVAILABLE,235 SOUTH GRAND AVENUE,NOT AVAILABLE,LANSING,MI,48933,INGHAM,26065,LOCATED ON THE EAST SIDE OF SOUTH GRAND AVENUE IN BETWEEN EAST ALLEGAN STREET AND EAST WASHTENAW STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF HUMAN AND FAMILY SERVICES,(517) 373-2035,10405231,1,-84.550362,42.731445,1805
-9536690.1259,5307407.1117,284,STATE OF MICHIGAN BUILDING,NOT AVAILABLE,350 OTTAWA AVENUE NW,NOT AVAILABLE,GRAND RAPIDS,MI,49503,KENT,26081,LOCATED ON THE EAST SIDE OF OTTAWA AVENUE NW 0.07 MILES SOUTH OF MICHIGAN STREET NW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF AGRICULTURE, COURT OF APPEALS",(616) 456-7553,10406803,1,-85.669545,42.970003,2316
-8081049.1938,5177201.4622,285,MASSACHUSETTS STATE BUILDING,NOT AVAILABLE,165 LIBERTY STREET,NOT AVAILABLE,SPRINGFIELD,MA,01103,HAMPDEN,25013,LOCATED ON THE SE SIDE OF LIBERTY STREET 0.05 MILES SW OF CHESTNUT STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,REGISTRY OF MOTOR VEHICLES,NOT AVAILABLE,10405096,NOT AVAILABLE,-72.5933003,42.1082024,1118
-8750900.6507,4277117.681,286,NOT AVAILABLE,NOT AVAILABLE,3512 BUSH STREET,NOT AVAILABLE,RALEIGH,NC,27609,WAKE,37183,LOCATED ON THE EAST SIDE OF BUSH STREET 0.10 MILES SOUTH OF MIDTOWN PLACE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,NORTH CAROLINA OFFICE OF STATE CONTROLLER,(919) 981-5454,10405115,1,-78.6106778,35.8290015,7509
-9394149.0919,3994958.1334,287,HEALTH BUILDING,NOT AVAILABLE,47 TRINITY AVENUE SW,NOT AVAILABLE,ATLANTA,GA,30334,FULTON,13121,NE SIDE OF TRINITY AVENUE SW. BETWEEN CAPITOL PLACE SW AND WASHINGTON STREET SW,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"COURT OF APPEALS; GEORGIA STATE HUMAN RESOURCES DEPARTMENT",(404) 656-3450,10405468,2,-84.3890775,33.7475787,9006
-10039417.184,3803079.1457,288,ROBERT E LEE BUILDING,NOT AVAILABLE,239 NORTH LAMAR STREET,NOT AVAILABLE,JACKSON,MS,39201,HINDS,28049,ON THE WEST SIDE OF NORTH LAMAR STREET BETWEEN EAST GRIFFITH STREET AND EAST AMITE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"MENTAL HEALTH, DEPARTMENT OF",(601) 359-1288,10404939,1,-90.185619,32.302461,1311
-8620269.1347,4514604.3042,289,7TH AND FRANKLIN BUILDING,(804) 649-1709,701 EAST FRANKLIN STREET,NOT AVAILABLE,RICHMOND,VA,23219,RICHMOND (CITY),51760,LOCATED ON THE SOUTH CORNER OF EAST FRANKLIN STREET AND NORTH 7TH STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"INDIGENT DEFENSE COMMISSION; TOBACCO INDEMNIFICATION AND COMMUNITY REVITALIZATION; TOBACCO SETTLEMENT FOUNDATION",NOT AVAILABLE,10406747,3,-77.4371949,37.5397069,2512
-10834597.5762,3213097.2691,290,CARLOS F TRUAN NATURAL RESOURCE CENTER,NOT AVAILABLE,6300 OCEAN DRIVE,NOT AVAILABLE,CORPUS CHRISTI,TX,78412,NUECES,48355,LOCATED ON THE SW SIDE OF OCEAN DRIVE 0.09 MILES SE OF ISLAND BOULEVARD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"GENERAL LAND OFFICE; DEPARTMENT OF INFORMATION RESOURCES; DEPARTMENT OF STATE HEALTH SERVICES; TEXAS FOREST SERVICE; TEXAS COMMISSION ON ENVIRONMENTAL QUALITY; TEXAS A AND M - CORPUS CHRISTI; PARKS AND WILDLIFE DEPARTMENT",NOT AVAILABLE,10404716,7,-97.328846,27.715065,5700
-10880720.8105,3538574.2464,291,E O THOMPSON BUILDING,NOT AVAILABLE,920 COLORADO STREET,NOT AVAILABLE,AUSTIN,TX,78701,TRAVIS,48453,"LOCATED ON THE WEST SIDE OF COLORADO STREET, BETWEEN WEST 9TH STREET AND WEST 10TH STREET",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,"DEPARTMENT OF INFORMATION RESOURCES; BLIND COMMISSION FRANCHISE; FIREMENS PENSION COMMISSION; TEXAS DEPARTMENT OF LICENSING AND REGULATION; TEXAS COMMISSION ON THE ARTS",NOT AVAILABLE,10404714,5,-97.7431777,30.2721029,2332
16120267.0947,1514243.7517,292,GUAM NATIONAL GUARD READINESS CENTER,NOT AVAILABLE,430 ROUTE 16,NOT AVAILABLE,BARRIGADA,GU,96913,GUAM,66010,NOT AVAILABLE,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF MILITARY AFFAIRS,NOT AVAILABLE,10407837,1,144.8108235,13.4766708,1316
-19000311.7243,-1606581.8095,293,AMERICA SAMOA ENVIROMENTAL PROTECTION AGENCY,(684) 633-2304,HIGHWAY 118,NOT AVAILABLE,PAGO PAGO,AS,96799,EASTERN,60010,LOCATED ON THE SE CORNER OF HIGHWAY118 AND HIGHWAY 1,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,ENVIRONMENTAL PROTECTION AGENCY,NOT AVAILABLE,10491418,NOT AVAILABLE,-170.6827045,-14.2819312,N/A
-19000523.3444,-1607446.6734,294,DEPARTMENT OF PUBLIC HEALTH,(684) 633-4606,HIGHWAY 104,NOT AVAILABLE,PAGO PAGO,AS,96799,EASTERN,60010,"LOCATED ON THE NORTH SIDE OF HIGHWAY 104, 0.1 MILES WEST OF HIGHWAY 1",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",BLOCKFACE,YES,DEPARTMENT OF PUBLIC HEALTH,NOT AVAILABLE,10467858,NOT AVAILABLE,-170.684605,-14.2894608,N/A
-19001136.0349,-1606195.1604,295,AMERICAN SAMOA TELECOMMUNICATIONS AUTHORITY,(684) 633-1126,DPS CENTRAL STATION ROAD,NOT AVAILABLE,PAGO PAGO,AS,96799,EASTERN,60010,ENTITY IS LOCATED ON THE NE SIDE OF DPS CENTRAL STATION ROAD APPROXIMATELY 0.2 MILES SE THEN SW FROM THE EASTERN INTERSECTION OF DPS CENTRAL STATION ROAD AND HIGHWAY 1,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,YES,"TELECOMMUNICATIONS AUTHORITY; FEDERAL COMMUNICATIONS COMMISSION",NOT AVAILABLE,10491458,NOT AVAILABLE,-170.6901091,-14.2785659,N/A
-19004311.5306,-1611271.6635,296,DEPARTMENT OF AGRICULTURE,(684) 699-1577,HIGHWAY 1,LAND GRANT BUILDING,PAGO PAGO,AS,96799,WESTERN,60050,FROM THE INTERSECTION OF HWY 14 & HWY 16 TRAVEL NE FOR APPROX 0.3 MI. TRAVEL N ON THE ACCESS ROAD FOR APPROX 0.1 MI. TRAVEL SW ON THE ACCESS ROAD LESS THAN 0.1 MI. TRAVEL N ON THE ACCESS ROAD LESS THAN 0.1 MI.ENTITY IS LOCATED ON THE W SIDE OF ACCESS RD,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",BLOCKFACE,YES,DEPARTMENT OF AGRICULTURE,NOT AVAILABLE,10467857,NOT AVAILABLE,-170.7186353,-14.3227553,N/A
16121539.5708,1516020.8083,297,DEPARTMENT OF REVENUE AND TAXATION,NOT AVAILABLE,1240 ROUTE 16,NOT AVAILABLE,BARRIGADA,GU,96913,GUAM,66010,"LOCATED ON THE EAST SIDE OF ROUTE 16, APPROXIMATELY 0.19 MILES SOUTH OF OLD PEREZ CORAL ROAD",921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,DEPARTMENT OF REVENUE AND TAXATION,(671) 635-1835,10407836,1,144.822254,13.492194,1404
-7949350.2279,5134553.1841,298,STUDLEY BUILDING,NOT AVAILABLE,86 WEYBOSSET STREET,NOT AVAILABLE,PROVIDENCE,RI,02903,PROVIDENCE,44007,EAST CORNER OF WEYBOSSET STREET AND ORANGE STREET,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,STATE AUDITOR,(401) 222-2434,10405435,1,-71.4102284,41.8233398,2800
-8567300.644,4895557.4638,299,AOPC BUILDING,NOT AVAILABLE,5035 RITTER ROAD,NOT AVAILABLE,MECHANICSBURG,PA,17055,CUMBERLAND,42041,SOUTH SIDE OF RITTER ROAD 0.39 MILES NW OF LOUISE DRIVE AND RITTER ROAD INTERSECTION,921190,"PUBLIC PROPERTY MANAGEMENT SERVICES, GOVERNMENT",ONENTITY,N/A,SUPREME COURT,NOT AVAILABLE,10404476,1,-76.9613709,40.2034926,4823
